ID_Cliente,Nome,Idade,Estado,Cidade,Renda_Mensal,Score_Credito,Tempo_Banco_Meses,Tempo_Emprego,Tipo_Emprego,Escolaridade,Historico_Inadimplencia,Qtde_Emprestimos_Ativos,Qtde_Cartoes,Valor_Solicitado,Renda_Anual,Patrimonio_Liquido,Divida_Total,Parcelas_Mensais,Limite_Credito,Utilizacao_Credito,Endividamento_%,Valor_vs_Renda,Aprovado
CL_0685,Emanuelly Carvalho,59,TO,Sampaio,5732,762,169,162,CLT,Médio,1,3,1,69682,68784,2933,272017.8871159357,1078.6227008982862,15683.306824914896,0.98,18.8,12.16,0
CL_0686,Isabel Pires,26,RO,Pacheco da Mata,12622,756,185,98,CLT,Médio,0,2,5,92937,151464,30809,586570.6699184059,3918.6242142545398,31673.178922709063,0.05,31.0,7.36,1
CL_0687,Henry Freitas,67,SP,Leão da Praia,16523,382,43,112,PJ,Fundamental,0,0,3,55176,198276,42151,852919.4562320338,6013.819898388945,123596.66283970908,0.18,36.4,3.34,0
CL_0688,Amanda Leão,44,DF,Teixeira,9507,398,41,102,CLT,Médio,1,2,5,92713,114084,70302,11511.926318417958,3557.0955369083,103429.44254050963,0.65,37.4,9.75,0
CL_0689,Ian Correia,19,MT,Jesus da Prata,19405,448,143,90,PJ,Médio,1,0,3,5414,232860,69502,436825.31420500303,3543.3018517725277,188690.1908730586,0.14,18.3,0.28,0
CL_0690,Sr. Enzo Lima,22,MA,Porto das Flores,10518,628,194,89,CLT,Médio,0,1,2,84030,126216,41090,468798.4306084951,1164.828931552068,73748.81337640349,0.59,11.1,7.99,1
CL_0691,Miguel Pacheco,46,RJ,Nascimento do Campo,3000,455,13,205,CLT,Superior,1,3,2,86973,36000,5460,109390.43355985294,1108.480801103674,16931.120442606843,0.57,36.9,28.99,0
CL_0692,Emilly Castro,54,PI,Caldeira das Pedras,8237,489,149,16,PJ,Superior,0,1,4,63137,98844,4087,95888.84243778611,678.6827226450514,64293.44057860265,0.97,8.2,7.67,0
CL_0693,Mariah Rocha,55,RJ,Monteiro do Galho,4794,793,141,17,CLT,Médio,0,1,3,4937,57528,6378,91371.27003052061,1450.6209516417357,28198.021082843585,0.88,30.3,1.03,1
CL_0694,Sr. Davi Luiz Gomes,36,SC,Abreu,22969,562,79,172,CLT,Médio,1,0,2,37731,275628,43955,482427.22165596084,2277.9289887632135,85148.15821100942,0.95,9.9,1.64,0
CL_0695,Benicio Cunha,25,PE,Abreu,20303,379,129,115,CLT,Superior,0,2,5,87862,243636,55281,702246.1114985341,3782.1524586113546,171990.20529619066,0.11,18.6,4.33,0
CL_0696,Sara Gonçalves,65,MS,Araújo,27010,699,48,92,Autônomo,Superior,1,4,1,39665,324120,60659,1353146.4352281603,5241.142249963417,286459.5087192039,0.87,19.4,1.47,0
CL_0697,Bento Leão,62,MT,Mendonça Verde,20926,908,47,211,CLT,Superior,0,0,1,75510,251112,25153,1172494.5914373104,2209.05884607241,106755.52993810456,0.13,10.6,3.61,1
CL_0698,Liz Câmara,18,AC,Monteiro,5997,559,3,180,CLT,Superior,0,4,3,18500,71964,4437,271696.6869531365,2236.5121959081785,61510.76809819442,0.63,37.3,3.08,0
CL_0699,Caio Santos,39,AP,Caldeira,19350,914,170,90,PJ,Médio,0,1,4,2750,232200,8554,982312.0949353707,985.5701678428912,111105.81359401095,0.72,5.1,0.14,1
CL_0700,Sarah Mendes,69,RJ,Guerra de Ferreira,21445,851,110,81,CLT,Médio,0,4,5,66018,257340,60920,618509.0203447745,7780.953473248225,116118.14229743909,0.16,36.3,3.08,1
CL_0701,Maria Luísa Fogaça,34,PE,Monteiro Grande,2114,400,21,67,CLT,Fundamental,0,2,3,5027,25368,5260,50987.11951007311,759.6453164395117,2772.6546103985816,0.63,35.9,2.38,0
CL_0702,José Miguel Garcia,24,PA,Caldeira do Campo,23276,658,78,192,CLT,Pós-graduação,0,0,1,6745,279312,64953,565403.4070983012,3745.9761012161403,201292.42879050627,0.05,16.1,0.29,1
CL_0703,Miguel da Mata,42,ES,Mendonça dos Dourados,25577,679,74,113,PJ,Superior,0,2,3,62731,306924,28608,957169.7454338437,7583.56756974578,252765.41293319874,0.29,29.6,2.45,1
CL_0704,Vinícius Sá,62,PE,Abreu de Alves,10874,520,202,0,CLT,Superior,0,2,5,87984,130488,7943,92484.65624937539,1505.8654355102592,90244.69737607772,0.92,13.8,8.09,0
CL_0705,Srta. Clara Rezende,21,GO,Cardoso dos Dourados,21107,719,191,57,CLT,Médio,0,0,2,29451,253284,72234,744533.7625098578,6660.751752472858,56249.53161132727,0.17,31.6,1.4,1
CL_0706,Maria Júlia Aparecida,53,GO,Marques dos Dourados,25022,423,111,153,CLT,Superior,1,2,5,94743,300264,89218,1008632.1203380103,6165.218362654521,53452.700596124596,0.07,24.6,3.79,0
CL_0707,Stella Peixoto,23,TO,Viana,4167,721,14,108,Autônomo,Médio,0,3,2,72474,50004,6081,112541.64396183655,646.2138137474973,30425.126597938994,0.44,15.5,17.39,0
CL_0708,João Guilherme Caldeira,48,AP,Silva,25864,530,191,147,CLT,Fundamental,0,3,2,62536,310368,58752,1480616.492568557,4916.285083829504,140096.98038053597,0.85,19.0,2.42,0
CL_0709,Camila da Costa,36,CE,Cavalcante das Flores,14909,989,163,115,Outros,Médio,0,3,2,13150,178908,16732,551080.4786609368,4345.392888129826,85280.6073938532,0.08,29.1,0.88,1
CL_0710,Davi Lucas Pereira,61,DF,Pacheco de Minas,18014,362,47,86,CLT,Superior,0,4,3,14406,216168,52333,254645.34498078932,6613.553810259088,209787.49009311394,0.36,36.7,0.8,0
CL_0711,Enzo da Mata,56,PB,Guerra Verde,4483,784,92,9,Outros,Médio,0,2,1,20781,53796,19433,131701.19714597787,429.2664408198823,40181.79868454364,0.9,9.6,4.64,1
CL_0712,Maria Flor Pacheco,44,ES,Leão do Amparo,22162,927,105,58,Autônomo,Superior,0,0,3,58417,265944,61991,906731.2123845924,5539.998903532751,122548.43863954535,0.12,25.0,2.64,1
CL_0713,Catarina Aparecida,27,RN,Pacheco,25010,873,222,202,CLT,Médio,0,0,1,19325,300120,43135,505937.1070585575,3471.5185474478776,30264.402877254182,0.31,13.9,0.77,1
CL_0714,Maria Julia Fernandes,43,GO,Melo das Pedras,14151,782,199,40,CLT,Superior,1,4,5,69684,169812,20842,83249.29219104286,4676.626547795669,19458.370423537905,0.78,33.0,4.92,0
CL_0715,Isis Brito,36,MA,Camargo de da Mata,9730,818,10,104,CLT,Superior,1,0,4,95415,116760,24008,345473.5290733304,725.6931451385178,83024.539544976,0.54,7.5,9.81,0
CL_0716,João Felipe Macedo,56,ES,Pacheco das Flores,25578,454,155,132,CLT,Médio,0,3,5,74469,306936,69910,1456277.4425697054,7446.6389203493645,261282.50190039902,0.83,29.1,2.91,0
CL_0717,Alícia Brito,20,CE,da Luz da Prata,8140,391,93,121,PJ,Superior,0,2,3,10436,97680,15982,241938.97459407302,905.4211930057439,71507.69344987869,0.11,11.1,1.28,0
CL_0718,Gael Rios,62,RO,Souza de Minas,13279,825,176,192,CLT,Superior,0,0,3,18669,159348,31253,723429.4819364266,3435.7406898417685,72566.61813521964,0.92,25.9,1.41,1
CL_0719,Sr. Caleb Jesus,30,CE,Mendonça,23352,754,89,144,CLT,Superior,0,0,1,73010,280224,5692,1174591.285136561,7997.88265364331,31349.899273701267,0.93,34.2,3.13,1
CL_0720,Sophia Montenegro,67,MG,Borges do Amparo,16817,897,160,21,CLT,Superior,0,1,3,77764,201804,122361,165947.99800351466,5285.2170232151,195773.72537232446,0.16,31.4,4.62,1
CL_0721,Ana Cecília Nascimento,45,RJ,Fernandes,18804,944,239,97,Autônomo,Superior,0,1,2,2843,225648,70597,805570.7199595292,5895.61832100109,222821.69644102728,0.03,31.4,0.15,1
CL_0722,Valentina Albuquerque,37,MT,Cunha de Nunes,9064,809,177,236,CLT,Médio,0,1,3,66609,108768,10186,242963.89973204187,2096.0124683817385,63837.84323719936,0.99,23.1,7.35,1
CL_0723,Jade Farias,45,RJ,Brito de Pinto,28845,482,217,168,CLT,Superior,0,2,1,51812,346140,57278,459053.28882991365,10434.994808916825,51268.54374293353,0.48,36.2,1.8,0
CL_0724,Kevin Pereira,25,AC,Aragão de Rodrigues,17020,685,179,220,CLT,Médio,0,3,1,17059,204240,1980,707895.4198307005,4354.342665927583,118300.87255730649,0.57,25.6,1.0,1
CL_0725,Ana Vitória Caldeira,58,PA,Castro dos Dourados,26568,873,177,67,Autônomo,Médio,0,3,2,87269,318816,2684,1192064.9864279116,9860.216085948747,287352.13324509084,0.62,37.1,3.28,1
CL_0726,Nicolas Aparecida,56,SP,Rios,15237,704,86,196,PJ,Fundamental,0,3,1,41768,182844,10559,179459.91626348905,3676.4269414973915,129207.3313960595,0.79,24.1,2.74,1
CL_0727,Ana Sophia Araújo,18,ES,Cunha,10823,545,84,138,CLT,Superior,0,2,4,26395,129876,30396,594933.2458809875,2457.772850997922,96539.87792213893,0.81,22.7,2.44,0
CL_0728,Emilly da Paz,20,AP,Moura dos Dourados,16729,890,148,55,CLT,Superior,0,2,5,21202,200748,76747,758952.2039509431,2138.3602804292727,32365.06451444508,0.19,12.8,1.27,1
CL_0729,Manuella Pastor,30,SE,Cavalcanti,13213,960,196,178,CLT,Médio,0,1,3,14273,158556,25975,741017.7996455746,3180.0431208953846,28693.720861113117,0.24,24.1,1.08,1
CL_0730,Mariah Leão,45,AM,Ribeiro,10002,949,70,148,CLT,Superior,0,0,4,49889,120024,18233,198478.74044357694,992.2453187530137,24013.16707442765,0.88,9.9,4.99,1
CL_0731,Marcelo Santos,66,SC,Santos da Prata,26814,770,224,98,Autônomo,Pós-graduação,0,4,3,99635,321768,33121,1513191.751793388,9502.655569800709,293563.5645956444,0.82,35.4,3.72,1
CL_0732,Gabriela Fogaça,42,MG,da Luz,21125,722,163,75,PJ,Médio,0,4,4,74048,253500,8936,483104.2086839449,6053.625652136945,143319.3092268036,0.62,28.7,3.51,1
CL_0733,Ana Julia Mendes,50,PE,Cunha do Amparo,2045,364,129,25,CLT,Médio,0,0,3,94767,24540,618,8943.647932598147,813.4445722588232,19851.481793360334,0.99,39.8,46.34,0
CL_0734,Dr. Raul Pinto,55,RS,da Conceição,28537,312,166,114,Autônomo,Superior,0,1,2,89810,342444,97935,1314488.4178006568,2346.7145039003553,64727.7335162813,0.74,8.2,3.15,0
CL_0735,Stella Peixoto,23,SC,Pacheco,5846,512,84,146,CLT,Médio,0,0,1,46510,70152,36818,248842.46628801792,784.7405134584415,65498.99182043571,0.22,13.4,7.96,0
CL_0736,Rafaela Vieira,61,RR,Sales,11496,541,231,108,PJ,Superior,0,0,1,88945,137952,16913,417961.98430308513,4104.135360125238,115334.34432237121,0.85,35.7,7.74,0
CL_0737,Srta. Bella Porto,62,AL,Fonseca,29288,792,149,187,Autônomo,Fundamental,0,4,2,71649,351456,75716,878808.4695487929,5516.070725911221,101699.81499398693,0.41,18.8,2.45,1
CL_0738,Dr. Enzo Gabriel Barbosa,49,PR,Almeida,17275,512,158,198,CLT,Médio,0,1,4,3881,207300,101939,53402.516635619286,3683.1344531780483,183391.47888168352,0.04,21.3,0.22,0
CL_0739,Cecília Macedo,62,MT,Gomes,15419,992,170,46,PJ,Superior,1,2,5,46913,185028,3494,584785.9032459286,5415.587008070383,60101.26297853342,0.32,35.1,3.04,0
CL_0740,Raul Machado,64,DF,da Mata,5310,637,86,70,CLT,Superior,0,4,4,85785,63720,18756,136519.43824178242,1235.3084635694863,17303.90235219429,0.76,23.3,16.16,0
CL_0741,Maria Julia Peixoto,38,DF,da Costa das Flores,8706,472,115,153,CLT,Superior,0,2,1,66037,104472,20042,297225.56394344487,1024.840260750521,34011.58485275833,0.96,11.8,7.59,0
CL_0742,Rael Garcia,33,DF,Mendonça das Flores,10505,971,227,39,CLT,Superior,1,1,5,63457,126060,23015,277795.21700535715,3805.0217268329125,115654.85733646638,0.28,36.2,6.04,0
CL_0743,Marcos Vinicius Gomes,38,RO,Jesus da Praia,17871,463,78,132,CLT,Superior,1,0,3,36343,214452,14843,1036591.2819404361,1087.8360016776112,197858.98810449857,0.25,6.1,2.03,0
CL_0744,Dom Cassiano,28,PR,da Cruz,13816,764,124,148,PJ,Superior,0,3,5,63389,165792,38187,507345.67240404617,5020.578191816634,63815.46185397875,0.56,36.3,4.59,1
CL_0745,Luiz Fernando Oliveira,54,CE,Santos da Prata,19916,796,145,205,Autônomo,Fundamental,0,3,4,79250,238992,75701,901300.4967043898,1347.956292042176,174459.6995337739,0.81,6.8,3.98,1
CL_0746,Clara Pacheco,53,AL,Castro de Fernandes,9936,999,43,131,PJ,Superior,0,1,2,9656,119232,2855,558971.5442802738,2812.357750333406,83792.25340842457,0.75,28.3,0.97,1
CL_0747,Daniel Fernandes,52,BA,Souza de Pimenta,14484,694,169,22,Autônomo,Fundamental,0,3,3,6741,173808,26507,521221.8060758122,1087.5714473261417,142988.78480154436,0.56,7.5,0.47,1
CL_0748,Rael Castro,36,AP,Alves,1771,607,4,105,Autônomo,Superior,0,2,4,17661,21252,453,3381.327880932138,526.2961193504459,7547.301572268855,0.63,29.7,9.97,1
CL_0749,Theodoro Cassiano,37,MT,Monteiro,21395,482,193,83,CLT,Médio,0,3,3,98091,256740,105788,68813.82289829837,1324.1357469714694,141453.55514590352,0.24,6.2,4.58,0
CL_0750,Letícia Silveira,35,DF,Macedo,19655,928,31,142,CLT,Superior,0,1,5,29690,235860,33423,835288.3610295992,6778.227323354436,164009.44657774665,0.43,34.5,1.51,1
CL_0751,Dra. Brenda Casa Grande,64,MS,Rodrigues de Goiás,27338,809,107,115,CLT,Médio,1,1,1,33833,328056,108263,481427.81178370275,5825.191505683374,35233.89803887732,0.26,21.3,1.24,0
CL_0752,Rodrigo Farias,58,PI,Rodrigues de Moura,12116,845,204,108,PJ,Superior,1,2,4,72240,145392,13347,427301.36886100756,1002.1006620636439,62326.23302272832,0.88,8.3,5.96,0
CL_0753,Benício Cirino,66,PB,Carvalho,5861,863,196,220,Autônomo,Superior,0,3,2,78711,70332,1879,76743.33763229776,1742.984068521559,50725.61830789501,0.11,29.7,13.43,0
CL_0754,Brenda Correia,31,MT,da Cruz,8569,923,53,135,CLT,Médio,0,3,5,58141,102828,871,146449.64149174513,1895.9045758774093,32378.3608823164,0.68,22.1,6.79,1
CL_0755,Dr. Luiz Felipe Cardoso,32,PA,Cavalcanti dos Dourados,18804,893,77,40,PJ,Superior,0,0,4,79232,225648,14919,580533.9004635994,2196.91081980284,216899.34830964985,0.26,11.7,4.21,1
CL_0756,Arthur Andrade,48,RN,Fernandes,26074,526,207,111,PJ,Médio,1,4,2,40023,312888,17523,1526984.2934277332,1446.7245168711227,34724.703607362506,0.48,5.5,1.53,0
CL_0757,Srta. Stella Dias,18,AL,Gonçalves,4930,735,12,146,CLT,Superior,0,1,4,41209,59160,9723,184562.9544939173,967.7559971564147,56887.068182865936,0.3,19.6,8.36,1
CL_0758,Srta. Cecilia Vasconcelos,20,RS,Costa,22319,721,144,111,CLT,Superior,0,0,5,94590,267828,1177,1255343.5052240186,1784.855580220565,75536.48047136531,0.32,8.0,4.24,1
CL_0759,Ana Lívia Cavalcanti,33,RR,Vieira de Goiás,14176,853,212,102,CLT,Médio,0,1,4,87612,170112,25011,816701.1263684148,1176.032374823492,21789.113929674495,0.26,8.3,6.18,1
CL_0760,Hellena da Luz,40,RR,Dias,12316,320,53,45,CLT,Pós-graduação,0,0,3,81522,147792,14696,165488.46369580025,1768.1507511721552,51939.212124994665,0.75,14.4,6.62,0
CL_0761,Daniel da Conceição,28,RO,Lima da Praia,21644,853,120,155,CLT,Médio,0,4,5,15440,259728,44708,422018.6907120647,5858.173784930262,208845.236848886,0.37,27.1,0.71,1
CL_0762,Henrique Fogaça,29,PI,Novaes,3550,696,203,237,CLT,Fundamental,1,0,4,8960,42600,10326,164988.18878159233,835.9139311369794,32932.86035179648,0.73,23.5,2.52,0
CL_0763,Liam da Costa,27,DF,Rios,13192,924,123,218,CLT,Pós-graduação,0,1,1,23462,158304,31830,688170.2222317716,978.1281996919801,43497.2505079442,0.46,7.4,1.78,1
CL_0764,Sr. Brayan Nascimento,49,RO,Sales,2665,404,41,67,CLT,Fundamental,0,3,4,18821,31980,26711,84561.86926798738,1036.5542725887012,8433.9027662436,0.55,38.9,7.06,0
CL_0765,Léo Silveira,33,CE,Moraes,26451,491,30,121,Autônomo,Pós-graduação,0,1,3,58772,317412,9446,1576524.375091503,9535.82464092808,213416.694882405,0.54,36.1,2.22,0
CL_0766,Julia Porto,25,SE,Macedo,3533,316,5,14,CLT,Pós-graduação,0,2,2,28258,42396,4762,6643.613198299348,497.1952761293455,21335.467568867916,0.98,14.1,8.0,0
CL_0767,Srta. Stephany da Conceição,55,MT,Albuquerque de Casa Grande,24351,419,86,226,PJ,Médio,1,2,2,93889,292212,32323,458189.58846194856,2260.223332138936,236574.5791891688,0.37,9.3,3.86,0
CL_0768,Srta. Gabrielly Sales,29,AP,Gomes,1645,692,200,164,CLT,Superior,1,2,2,89952,19740,2130,62249.943792698235,624.8384493838371,2081.6826304417573,0.21,38.0,54.68,0
CL_0769,Pedro Henrique Sousa,41,BA,Vargas do Sul,15769,724,157,128,CLT,Médio,1,2,1,63524,189228,41253,454056.4772077023,3333.5606433902653,121650.43095566789,0.91,21.1,4.03,0
CL_0770,Brayan Silva,45,CE,Rios do Sul,22272,428,119,194,Autônomo,Médio,1,4,3,23115,267264,35974,179428.89857617233,3539.2087237862966,201280.79762267167,0.17,15.9,1.04,0
CL_0771,Maria Júlia Cavalcante,25,RR,Nogueira,9332,429,4,110,CLT,Fundamental,0,3,5,47433,111984,16319,213011.11800423166,2068.2074144565354,111305.07117196693,0.83,22.2,5.08,0
CL_0772,Aurora Silva,45,RO,Costela do Norte,26507,871,95,23,CLT,Médio,0,3,2,91504,318084,36023,71470.6127265101,8494.445163822113,224424.1300604971,0.15,32.0,3.45,1
CL_0773,Maria Cecília da Costa,53,SC,da Rosa do Oeste,26780,859,168,26,PJ,Médio,0,1,3,89267,321360,307955,1044245.0598970839,2917.2754009945297,95076.94621648907,0.66,10.9,3.33,1
CL_0774,Pietra Moreira,43,BA,Porto de Mendonça,26057,328,133,39,CLT,Médio,1,0,4,89321,312684,164160,1399085.3156399345,8302.373626813207,57066.084479880876,0.15,31.9,3.43,0
CL_0775,Dr. João Guilherme Mendonça,25,AC,Silva da Praia,15786,396,146,190,CLT,Pós-graduação,0,1,1,80364,189432,13933,840298.227581086,4930.0684480134005,127078.6342498451,0.92,31.2,5.09,0
CL_0776,Sabrina Fonseca,67,PR,da Rocha de Cardoso,4132,309,96,188,CLT,Superior,0,1,3,71077,49584,1173,174920.84461723524,986.6053738408802,27911.716784837954,0.57,23.9,17.2,0
CL_0777,Vinicius Sampaio,45,RR,Guerra da Mata,5994,541,42,163,CLT,Superior,1,1,3,41644,71928,26341,171352.2012466972,2116.1505375677475,65278.245448333706,0.33,35.3,6.95,0
CL_0778,Ana Júlia Rios,45,MT,Vasconcelos,16652,531,4,225,CLT,Superior,0,1,5,63643,199824,234496,521331.81024970044,1602.7580366495815,149746.24445581652,0.14,9.6,3.82,0
CL_0779,Luiz Henrique Teixeira,54,AC,Vasconcelos da Serra,25940,583,83,220,CLT,Superior,0,3,3,14311,311280,21551,239966.4485135128,6703.3539015176475,171389.91069516135,0.37,25.8,0.55,0
CL_0780,Dr. Bryan Camargo,58,RS,Nogueira das Pedras,25395,499,171,23,Autônomo,Médio,0,0,5,31531,304740,26989,539689.5898900152,5263.623386399317,138135.70071089017,0.71,20.7,1.24,0
CL_0781,José Miguel Carvalho,53,PE,Garcia,10655,378,14,23,PJ,Superior,0,1,1,15588,127860,72650,130400.26749272543,2107.5828617930256,58049.73666319799,0.38,19.8,1.46,0
CL_0782,Davi Miguel Marques,44,AL,Almeida,11926,472,165,233,PJ,Pós-graduação,0,3,1,50416,143112,35542,590176.8571589115,1650.5151675861262,41613.95408303585,0.25,13.8,4.23,0
CL_0783,Rael Azevedo,34,RS,Peixoto,11733,766,237,3,PJ,Médio,1,1,4,13380,140796,9868,645168.682434619,2115.435024672728,13969.14189270553,0.58,18.0,1.14,0
CL_0784,Carlos Eduardo Mendonça,26,AM,Melo,3328,880,67,66,Autônomo,Superior,0,2,5,43645,39936,6948,109062.1801035616,292.3740006163659,24374.326813085743,0.42,8.8,13.11,0
CL_0785,Ágatha Fernandes,50,SP,Lima da Praia,28184,715,57,33,CLT,Superior,1,1,5,18818,338208,195248,1239885.341007629,3891.0728773481424,94037.66503577726,0.17,13.8,0.67,0
CL_0786,Sra. Maria Clara Montenegro,37,PA,das Neves de Oliveira,13760,748,47,184,Autônomo,Pós-graduação,0,1,2,31857,165120,55160,114787.68856370596,1997.7839590592462,45292.362267316355,0.15,14.5,2.32,1
CL_0787,Yago Nunes,30,AM,Câmara de Almeida,10630,386,209,176,PJ,Superior,0,4,2,22711,127560,34547,393116.9275725782,3212.744800885449,25290.827069140865,0.71,30.2,2.14,0
CL_0788,Milena Mendonça,45,MG,Fonseca dos Dourados,6305,400,220,214,PJ,Médio,1,2,4,6097,75660,20210,268114.52651949436,422.3886552431588,19454.395221204526,0.97,6.7,0.97,0
CL_0789,Zoe Sousa,65,PB,Aragão,2306,307,103,180,CLT,Médio,0,0,1,29393,27672,1084,64159.29843121347,640.8773119085597,3112.3635676156223,0.23,27.8,12.75,0
CL_0790,Maria Julia Cunha,46,CE,Araújo,27539,499,215,115,CLT,Fundamental,0,1,2,23076,330468,115078,426977.2514264279,3511.04262702813,231783.25884087302,0.77,12.7,0.84,0
CL_0791,Clarice Rios,30,ES,Correia de Vargas,25370,804,64,22,CLT,Superior,1,0,3,85274,304440,19674,1339272.7052647439,1995.3892417837321,137387.89324938357,0.09,7.9,3.36,0
CL_0792,Stephany Barbosa,63,SE,Guerra de Monteiro,29491,386,51,108,PJ,Fundamental,0,2,1,58609,353892,188589,1323645.5183371275,4579.426073799688,211650.14136660704,0.38,15.5,1.99,0
CL_0793,Valentina Gomes,52,MT,Costela da Prata,9702,342,129,68,CLT,Superior,0,1,3,30317,116424,10561,524990.8224918523,1247.3425227187065,77679.39091041576,0.51,12.9,3.12,0
CL_0794,Sra. Eduarda Alves,23,DF,da Rosa,3368,684,225,94,PJ,Médio,0,4,5,59480,40416,15758,166116.75086623296,819.1357646400153,39396.608063207146,0.27,24.3,17.66,0
CL_0795,Nicole Vieira,35,PA,Vieira das Pedras,16061,920,155,180,CLT,Médio,0,3,1,8044,192732,11932,954569.7383518073,2811.987845522204,28121.598786557217,0.53,17.5,0.5,1
CL_0796,Lara Gomes,68,AL,Martins da Mata,17012,734,25,61,CLT,Médio,0,4,4,72033,204144,29504,212645.8612017193,6602.319941047655,95217.77219787665,0.88,38.8,4.23,1
CL_0797,Alícia Casa Grande,22,AL,da Rocha dos Dourados,25762,707,154,168,CLT,Superior,0,4,5,56486,309144,6989,162320.4044569597,9976.137672827483,95445.04819860125,0.94,38.7,2.19,1
CL_0798,Theodoro das Neves,64,MA,Fonseca dos Dourados,16399,782,40,56,CLT,Médio,1,3,5,56162,196788,42473,344637.51597821456,3366.7203444059833,102392.58867571884,0.1,20.5,3.42,0
CL_0799,Alexia Novais,42,PI,Cavalcante,23574,963,30,187,CLT,Médio,1,3,3,80287,282888,102313,207108.09201350034,7738.887129161736,262265.3541613898,0.27,32.8,3.41,0
CL_0800,Matteo Abreu,19,MT,Nascimento do Norte,25711,316,23,53,CLT,Médio,0,3,5,30882,308532,78208,821724.8619763978,1404.9516089258852,230468.95388174738,0.98,5.5,1.2,0
CL_0801,Henry Gabriel Ferreira,27,SE,Rodrigues de Fonseca,17720,944,184,69,Outros,Médio,0,1,2,55078,212640,31503,680839.6055849215,4283.5274484632255,146747.2133966608,0.27,24.2,3.11,1
CL_0802,Sr. Arthur Miguel Costa,47,MG,Pires do Sul,17434,447,109,100,CLT,Médio,0,0,1,59734,209208,1931,613735.5625556675,5407.237219499956,102053.48670671262,0.69,31.0,3.43,0
CL_0803,Leonardo Rocha,67,RO,Pimenta da Mata,6929,576,148,56,CLT,Superior,0,0,2,44826,83148,45060,113935.7640094079,872.5698630966008,58080.523513601125,0.25,12.6,6.47,0
CL_0804,José Moura,62,SP,Teixeira,10576,531,166,137,PJ,Superior,0,3,3,88985,126912,31028,577860.5095497286,755.2333689222575,14342.421890595539,0.36,7.1,8.41,0
CL_0805,Francisco Costela,22,GO,Alves,5064,665,101,167,Autônomo,Fundamental,1,4,3,45028,60768,16649,12381.150777410243,529.5507220006025,37719.83898675324,0.19,10.5,8.89,0
CL_0806,Yan Teixeira,50,SC,Casa Grande de Goiás,2889,527,175,134,PJ,Superior,1,2,1,52331,34668,10977,62584.942046536606,591.2246933458456,20487.46538284151,0.86,20.5,18.11,0
CL_0807,Dante Vieira,18,PR,da Rosa,13093,950,121,102,CLT,Pós-graduação,0,3,5,99938,157116,43279,569241.1866467446,2975.122354186609,63017.19493263492,0.88,22.7,7.63,1
CL_0808,Maria Isis Araújo,35,RR,Porto do Galho,8774,735,75,165,Autônomo,Superior,0,4,4,33543,105288,12251,406196.0227075065,1608.360121483817,28222.9343011824,0.3,18.3,3.82,1
CL_0809,Yan Sousa,49,SE,Pereira das Flores,18708,698,183,84,PJ,Superior,0,4,3,30362,224496,59394,480192.64887879667,3816.2602318400964,184893.24172904415,0.82,20.4,1.62,1
CL_0810,Maria Júlia Cassiano,64,AL,Montenegro,20149,510,232,60,CLT,Superior,0,1,1,28315,241788,47434,44212.89064538939,4323.617470408593,32086.945185713124,0.36,21.5,1.41,0
CL_0811,Noah da Mata,66,PB,Sousa dos Dourados,18820,690,124,211,CLT,Pós-graduação,0,1,4,28746,225840,86914,706521.0240171938,6009.279289966421,33243.676392971145,0.1,31.9,1.53,1
CL_0812,Marcos Vinicius Aragão,28,SP,da Paz,28876,798,32,2,CLT,Superior,1,0,5,11057,346512,112395,141780.21441417636,2507.4377671116017,168801.56467214838,0.76,8.7,0.38,0
CL_0813,Alexandre da Rosa,38,PI,Freitas,12245,839,190,127,CLT,Médio,0,0,3,43915,146940,1241,92350.80596518736,3907.7794646283814,46262.83476320206,0.6,31.9,3.59,1
CL_0814,Sr. Joaquim Novaes,43,SE,Gomes,24286,862,110,178,Autônomo,Superior,1,2,1,22061,291432,27758,957712.1518668495,7067.700932237715,223430.63045874645,0.27,29.1,0.91,0
CL_0815,João Gabriel Garcia,42,MA,Guerra,15699,790,100,85,CLT,Superior,0,2,1,52370,188388,1331,307297.1488484607,4860.116566789052,125216.65019344355,0.25,31.0,3.34,1
CL_0816,Pietra Rezende,39,MT,da Cruz,21729,741,34,46,Autônomo,Médio,0,2,1,35157,260748,5614,470740.81466602057,6672.192244839711,206379.4944353913,0.98,30.7,1.62,1
CL_0817,Dra. Laura das Neves,44,PB,Dias Verde,17376,560,197,195,CLT,Médio,0,2,3,12322,208512,38358,518226.2744560573,3730.7511869801283,79433.83699858194,0.86,21.5,0.71,0
CL_0818,Bella Macedo,66,RR,Rocha,19680,649,197,219,CLT,Superior,0,4,4,70812,236160,97773,1156011.2612769497,2440.1244712554794,179987.54004847593,0.81,12.4,3.6,1
CL_0819,Sra. Catarina Pinto,30,SE,Porto,9745,651,158,75,CLT,Superior,0,4,1,78842,116940,2985,564898.1851366055,2317.557035347378,102179.59538584984,0.13,23.8,8.09,1
CL_0820,Heloisa Macedo,50,SC,Silveira,8714,819,174,37,CLT,Médio,0,0,5,35017,104568,12544,223741.94288731323,3357.449465302393,41809.94138799777,0.76,38.5,4.02,1
CL_0821,Maria Laura Correia,51,PB,Albuquerque,2226,619,81,163,PJ,Superior,1,1,1,57792,26712,12916,37422.073942640294,569.8203583735698,10548.689076968652,0.21,25.6,25.96,0
